240, 105388, 0.5
240, 105509, 0.5
240, 105630, 0.5
240, 105750, 0.5
240, 105870, 0.5
240, 105990, 0.5
240, 106110, 0.5
240, 106229, 0.5
240, 106348, 0.5
240, 106467, 0.5
240, 106586, 0.5
240, 106705, 0.5
240, 106823, 0.5
240, 106941, 0.5
240, 107059, 0.5
240, 107177, 0.5
240, 107294, 0.5
240, 107411, 0.5
240, 107528, 0.5
240, 107645, 0.5
240, 107761, 0.5
240, 107877, 0.5
240, 107993, 0.5
240, 108109, 0.5
240, 108225, 0.5
240, 108340, 0.5
240, 108455, 0.5
240, 108570, 0.5
240, 108685, 0.5
240, 108799, 0.5
240, 108913, 0.5
240, 109027, 0.5
240, 109141, 0.5
240, 109255, 0.5
240, 109368, 0.5
240, 109481, 0.5
240, 109594, 0.5
240, 109707, 0.5
240, 109819, 0.5
240, 109931, 0.5
240, 110043, 0.5
240, 110155, 0.5
240, 110267, 0.5
240, 110378, 0.5
240, 110489, 0.5
240, 110600, 0.5
240, 110711, 0.5
240, 110822, 0.5
240, 110932, 0.5
240, 111042, 0.5
240, 111152, 0.5
240, 111262, 0.5
240, 111372, 0.5
240, 111481, 0.5
240, 111590, 0.5
240, 111699, 0.5
240, 111808, 0.5
240, 111917, 0.5
240, 112025, 0.5
240, 112133, 0.5
240, 112241, 0.5
240, 112349, 0.5
240, 112457, 0.4
240, 112564, 0.4
240, 112671, 0.4
240, 112778, 0.4
240, 112885, 0.4
240, 112992, 0.4
240, 113098, 0.4
240, 113204, 0.4
240, 113310, 0.4
240, 113416, 0.4
240, 113522, 0.4
240, 113628, 0.4
240, 113733, 0.4
240, 113838, 0.4
240, 113943, 0.4
240, 114048, 0.4
240, 114153, 0.4
240, 114257, 0.4
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
240, 500, 0.8
0, -842150451, -0.0
240, 500, 0.8
240, 500, 0.8
240, 500, 1.0
240, 500, 1.0
240, 500, 1.0
240, 500, 1.0
